FName,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY,Class
hb5_6.png,180.947329925416,36.3674121405751,30.314696485623,18.5493953177265,13.223839584995,0.701267039481877,47.7151960340383,215.344665805807,180.947329925416,15.1785801699395,0.840268456375839,0.651404786680541,64.76156874432,68.4392536716355,51.99538482792,24.88413,4.80876908308342,7.47287845583221,39,27,2
hb5_7.png,181.814489653493,47.4149443561208,40.8537360890302,21.0932495543495,11.6561404095392,0.83344626644992,-69.7304465575199,218.813304718115,181.814489653493,15.2149070990483,0.830911492734478,0.613060428849903,69.6266434236,73.0776698484961,53.8013065704,23.45571,4.56199864006485,9.21624054313431,46,37,2
hb6_1.png,214.47750607773,30.1549865229111,35.7210242587601,20.8181228063103,14.1332878630628,0.734236774648961,79.8786497548316,246.562416016582,214.47750607773,16.5251699596204,0.869871043376319,0.723196881091618,63.86747887896,67.2875629010976,56.58841532688,24.75368,6.08266502432991,13.962726734669,29,39,2
hb6_2.png,214.766559320422,43.4791386271871,34.6298788694482,22.3485622704927,13.2255100640971,0.806096958769951,-16.7499664824461,254.077800326583,214.766559320422,16.5363017695454,0.845278725824801,0.647212543554007,69.55029900936,73.6311331158506,59.02068384816,27.61052,5.3763672,19.0241534304364,37,32,2
hb6_3.png,214.47750607773,50.6199460916442,41.1105121293801,22.0008298142801,13.4189685278828,0.792455211397125,-48.7243051568588,250.320108171582,214.47750607773,16.5251699596204,0.856812933025404,0.542397660818713,65.7583472232,69.0915163874423,57.634656384,21.21291,5.9383914254837,10.7909430642975,53,44,2
hb6_4.png,216.211825533884,55.0454545454545,35.5628342245989,17.6049291569317,16.8518193300574,0.28935568663548,5.76066138777472,254.366853569275,216.211825533884,16.5918487911722,0.85,0.562406015037594,67.90943173992,72.5558596758506,56.8873413432,24.53098,5.71515684286835,6.80478980853012,57,34,2
hb6_5.png,214.188452835038,54.4831309041835,34.110661268556,19.1773938028243,15.3289877438499,0.600897737019096,0.58336982601121,251.765374385044,214.188452835038,16.514030645945,0.850746268656716,0.564786585365854,71.65407149472,75.6736095706037,57.2744397816,24.08558,5.91400392,7.56512274429748,56,32,2
hb6_6.png,213.899399592345,40.7135135135135,26.25,21.3887075138448,13.7944145102289,0.764233938594968,-18.2701653327386,253.210640598506,213.899399592345,16.5028838133243,0.844748858447489,0.654288240495137,66.49974826008,70.3288954653128,57.96691587696,25.60625,6.45164064,13.5173343031343,45,27,2
hb6_7.png,214.188452835038,45.7975708502024,37.4291497975709,21.6418314616068,13.5833387340776,0.778501490932656,-65.7008038557237,252.343480870429,214.188452835038,16.514030645945,0.848797250859107,0.629032258064516,68.76319885128,73.3161928169044,58.53143443296,25.9594,5.29510764615509,15.038000174669,45,41,2
hb7_1.png,165.338454820029,27.0611888111888,25.5821678321678,17.2299000424286,12.988415575187,0.657069500743388,30.3375872076117,179.213010469262,165.338454820029,14.5091508690987,0.92258064516129,0.680952380952381,49.88354779176,52.9176505516136,47.7717107556,19.50776,4.80876908308342,8.99354432736694,24,28,2
hb7_2.png,165.916561305414,49.9198606271777,41.01393728223,17.5985454233206,12.8027507272221,0.686119192914931,-73.0563037443495,185.283128565802,165.916561305414,14.5344943833808,0.895475819032761,0.664351851851852,55.11797889768,57.8169718147968,48.77225269152,18.17158,4.59357001022209,6.17490880006485,50,38,2
hb7_3.png,164.18224184926,49.9735915492958,41.7359154929577,19.3404968597761,11.5614208383662,0.801657936760634,-27.6154710277049,183.548809109648,164.18224184926,14.4583305698047,0.894488188976378,0.593521421107628,56.68734048336,59.9675186947968,49.85720359248,21.6201,4.33456582149582,8.95533566306946,55,42,2
hb7_4.png,164.760348334644,36.759649122807,31.9929824561403,17.2228258623656,12.9837563206088,0.657024636019057,-46.8090388013965,181.236383168109,164.760348334644,14.4837630091081,0.909090909090909,0.655172413793103,51.61312512,55.1986499747749,47.68730179056,20.58303,4.59357001022209,9.84612155159958,34,30,2
hb7_5.png,165.049401577337,38.3222416812609,33.3642732049037,16.1760250002318,13.8591026495024,0.515701828323401,59.2952359728114,184.705022080417,165.049401577337,14.4964624968693,0.89358372456964,0.635150166852058,52.7340976812,55.9049479032052,47.94966850992,20.00718,4.59357001022209,8.01051517583221,37,36,2
hb7_6.png,164.760348334644,46.3491228070175,33.7105263157895,19.4469457705,11.4923218351808,0.806702564622744,-37.5159502490201,187.595554507341,164.760348334644,14.4837630091081,0.878274268104777,0.575757575757576,54.86367672912,58.815827924259,50.01741933504,21.97325,4.59357001022209,9.08578861583221,42,31,2
hb7_7.png,165.338454820029,32.0891608391608,28.541958041958,16.8775199732731,13.2762269934131,0.617434993406792,21.2489732558585,181.814489653493,165.338454820029,14.5091508690987,0.909379968203498,0.683393070489845,53.19592762368,56.4584111705598,48.07386259224,20.22988,4.56199864006485,11.1440912073669,29,31,2
hb8_1.png,171.697626159261,29.1077441077441,28.6548821548822,18.131262976175,12.6583191999959,0.715952704679636,-56.2540208999455,189.040820720802,171.697626159261,14.7855404826177,0.908256880733945,0.684331797235023,52.04000867568,55.0681974316136,48.97655464512,18.97012,5.3763672,3.13357654426506,30,29,2
hb8_2.png,171.697626159261,45.3922558922559,42.543771043771,18.7784124775562,12.2137290754939,0.759580509075611,-18.8484269331062,190.197033691572,171.697626159261,14.7855404826177,0.90273556231003,0.628571428571429,54.10829713752,57.2411264295279,49.75935370944,21.1747,5.29510764615509,5.72951636853012,43,42,2
hb8_3.png,171.408572916569,52.5716694772344,37.9932546374368,20.9401438294256,10.9481452389415,0.852436683691364,-28.3909643927072,192.220406390418,171.408572916569,14.7730894989503,0.891729323308271,0.552656104380242,59.31047004024,63.1933390147968,51.99162137088,23.86289,4.56199864006485,12.0889127200648,52,36,2
hb8_4.png,171.986679401953,43.8739495798319,42.0840336134454,18.986496880789,12.1291293690208,0.769348557133243,-25.4161110616409,191.931353147726,171.986679401953,14.7979809900626,0.896084337349398,0.625,55.01529028416,58.3163998695279,49.85720359248,21.08246,5.07205457007706,6.62030123159958,41,41,2
hb8_5.png,171.408572916569,43.8785834738617,36.3929173693086,18.0175010010323,12.757190931307,0.70616790378141,-4.04987614406422,190.775140176957,171.408572916569,14.7730894989503,0.898484848484848,0.677714285714286,57.91852857216,61.4117676463665,49.43462113056,19.69225,5.29510764615509,7.91827088736694,46,36,2
