Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
32,2,1955,204.239386189258,962.028644501279,112.36108186304,39.4463427294383,0.936350091618177,-84.0758997692144,3776,1955,49.8917158449902,0.517743644067797,0.279885468861847,315.063,334.090403795623,287.489,151.367599487305,12.0415945053101,73.8700714111328,213,974
33,2,1848,206.209415584416,959.954004329004,98.8394185603879,35.0896076363251,0.93486009939221,-83.6125931322387,2956,1848,48.5071817226128,0.625169147496617,0.32512315270936,287.044,303.362481734265,262.851,136.539169311523,11.4017543792725,84.6985015869141,213,973
34,2,1901,205.047869542346,962.094687006839,102.756568393027,39.8492329844421,0.921742578207753,-83.711170988513,3630,1901,49.197849287764,0.523691460055096,0.277923976608187,303.583,320.391918985787,279.723,144.196029663086,12,66.0416412353516,212,973
35,2,1784,205.692264573991,963.546524663677,89.5427984373111,37.7340532280049,0.906871149750026,-83.8404980303173,2912,1784,47.6598294983053,0.612637362637363,0.311670160726765,267.501,284.04877323528,250.075,125.296524047852,12.5299644470215,53.9705657958984,211,972
36,2,2016,203.236607142857,960.137400793651,106.854709034836,38.6798052560258,0.932183907122447,-83.6297297844303,3758,2016,50.664098947737,0.536455561468866,0.278068965517241,324.64,342.676190233249,289.631,146.367599487305,12.5299644470215,70.0416412353516,210,973
37,2,1821,206.44261394838,964.367929708951,86.6811302141426,36.501667009547,0.907012915147792,-80.3958525492612,2738,1821,48.1515234542245,0.665084002921841,0.364783653846154,262.283,276.391918985787,242.242,125.46809387207,13.0384044647217,61.2132186889648,211,972
38,2,1896,202.544831223629,960.763713080169,105.49837284867,35.5191030755967,0.941619427509209,-85.1318119149463,3128,1896,49.1331067287411,0.60613810741688,0.316,297.158,314.776695296638,276.291,145.539169311523,12.0830459594727,66.2132110595703,208,970
39,2,2032,205.331692913386,962.872047244094,103.592194095557,41.2693588913993,0.917219201458582,-80.9243579801575,3954,2032,50.8647496297962,0.513909964592817,0.269067796610169,332.034,349.747258045115,297.538,154.024459838867,12.1655254364014,87.4975128173828,207,963
40,2,2084,206.758157389635,959.54990403071,110.852460773241,40.257171356308,0.931726820892401,-76.5143147455794,4259,2084,51.5114667935993,0.489316741019019,0.273814216265931,328.47,347.0609665441,298.505,155.338165283203,12.0415945053101,80.3553619384766,216,976
41,2,1938,206.240454076367,960.733230134159,101.593843396003,41.2495712904093,0.913862271184454,-77.6287432545516,3917,1938,49.6743217135045,0.494766402859331,0.276422764227642,317.892,336.575685169861,288.349,148.923965454102,12.2065553665161,80.0122222900391,215,975
