frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
4.200000000000000000e+01 2.000000000000000000e+00 9.557405189620759529e+02 1.091771690115040059e+02 3.686523832254628304e-07 9.991788563124973654e-01 2.575711015203353767e-07 8.205174640179527419e-04
4.300000000000000000e+01 2.000000000000000000e+00 9.554810438207780408e+02 1.075968876482660050e+02 1.163379655415254841e-05 9.953406190865484726e-01 7.067287434117245479e-06 4.640679829463431084e-03
4.400000000000000000e+01 2.000000000000000000e+00 9.580077519379840396e+02 1.031745480322829991e+02 1.886223332468281505e-06 9.981371260640664600e-01 1.177118241978547432e-06 1.859810594358945676e-03
4.500000000000000000e+01 2.000000000000000000e+00 9.555031630170319659e+02 1.127551033522219939e+02 2.904685992375098220e-10 9.999769646603733353e-01 3.351024997756700133e-08 2.300153890824678900e-05
4.600000000000000000e+01 2.000000000000000000e+00 9.532289097187959896e+02 1.121539310817049966e+02 3.123605332736651092e-08 9.997613401202488648e-01 5.241161593109250962e-08 2.385762320819050455e-04
4.700000000000000000e+01 2.000000000000000000e+00 9.554149899396379624e+02 1.125444929350649943e+02 3.629435594983972137e-11 9.999918358593140599e-01 3.335789584023645706e-08 8.130746495549755434e-06
4.800000000000000000e+01 2.000000000000000000e+00 9.571351909184729720e+02 1.089764655387429997e+02 1.572920378568327397e-08 9.998306094965822011e-01 4.289963746534105516e-08 1.693318745765877138e-04
4.900000000000000000e+01 2.000000000000000000e+00 9.549724430312669483e+02 1.080288702736019957e+02 1.128053853158158144e-07 9.995462813066648966e-01 1.021671284379486631e-07 4.535037208214436153e-04
5.000000000000000000e+01 2.000000000000000000e+00 9.557577777777779602e+02 1.070589313942169980e+02 5.892544512074948934e-08 9.996724143036307408e-01 6.963903102145983023e-08 3.274571318930356292e-04
5.100000000000000000e+01 2.000000000000000000e+00 9.603008264462810075e+02 1.030418231302510037e+02 6.330960317638807816e-08 9.996600535126183296e-01 7.181903677041884462e-08 3.398113587416836333e-04
5.200000000000000000e+01 2.000000000000000000e+00 9.609600886917960452e+02 1.025622454706740001e+02 1.479798130658245869e-08 9.998356888127412079e-01 4.231925463793645013e-08 1.642540700228515475e-04
5.300000000000000000e+01 2.000000000000000000e+00 9.626625602570969704e+02 9.644571430487650332e+01 1.641001204309030473e-04 9.819233576820027842e-01 9.798676248281036334e-05 1.781455543508375650e-02
5.400000000000000000e+01 2.000000000000000000e+00 9.664516496018200087e+02 9.245628534872649595e+01 5.372859049789322633e-04 9.661317199080720064e-01 3.162680998518526180e-04 3.301472608709731665e-02
