frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
4.700000000000000000e+01 1.000000000000000000e+00 9.400000000000000000e+01 8.240000000000000000e+02 1.852763996324547913e-01 2.561839164558022807e-03 3.302804297055610960e-01 4.818813314974261242e-01
4.800000000000000000e+01 1.000000000000000000e+00 9.200000000000000000e+01 8.230000000000000000e+02 8.114367686627418363e-01 1.343301532095154645e-04 1.145825255258471759e-01 7.384637565820162397e-02
4.900000000000000000e+01 1.000000000000000000e+00 9.200000000000000000e+01 8.240000000000000000e+02 2.692311576860850209e-01 2.850365231501252317e-01 5.816880980231629167e-02 3.875635093614736570e-01
5.000000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.250000000000000000e+02 2.860136135897742640e-02 6.483283420928769303e-01 9.824868194618677220e-02 2.248216146019587913e-01
5.100000000000000000e+01 1.000000000000000000e+00 9.000000000000000000e+01 8.280000000000000000e+02 1.147638601615662834e-01 1.921700940462915952e-01 9.046174599229003799e-02 6.026042997998520834e-01
5.200000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.240000000000000000e+02 5.520495155006671824e-03 8.802204038532794872e-01 1.385899399872987832e-02 1.004001069929841838e-01
5.300000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.200000000000000000e+02 3.116708490242605517e-02 8.321159188793998684e-02 1.795353014306982076e-01 7.060860217789360904e-01
5.400000000000000000e+01 1.000000000000000000e+00 9.400000000000000000e+01 8.240000000000000000e+02 5.004147139627505977e-04 9.730080400648944972e-01 9.075941420152631132e-04 2.558395107912729213e-02
5.500000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.230000000000000000e+02 1.541695914563471427e-05 9.635574648519422691e-01 1.438830106629680229e-03 3.498828808228247184e-02
5.600000000000000000e+01 1.000000000000000000e+00 9.800000000000000000e+01 8.250000000000000000e+02 1.600361185052106372e-06 9.982840576728545523e-01 1.749390666816042292e-06 1.712592575293602664e-03
5.700000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+02 8.230000000000000000e+02 7.276122088673717342e-04 9.956202246323463401e-01 2.526494581536135441e-04 3.399513700632852790e-03
5.800000000000000000e+01 1.000000000000000000e+00 1.010000000000000000e+02 8.240000000000000000e+02 4.241743403017292141e-04 8.599438550763237599e-01 2.425449060282041497e-05 1.396077160927715333e-01
5.900000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.220000000000000000e+02 4.960694346580055179e-06 9.969706216948370781e-01 3.731316363754284453e-06 3.020686294452554210e-03
6.000000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.250000000000000000e+02 3.517893149416565349e-07 9.992238499786694206e-01 2.456596387607592440e-06 7.733416356280758703e-04
6.100000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+02 8.260000000000000000e+02 1.299462834122457294e-08 9.998986936932648950e-01 4.496400618836810286e-06 9.679691148780182055e-05
6.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+02 8.250000000000000000e+02 1.089366630668708745e-09 9.999466339425108208e-01 4.551875321541184912e-05 7.846214907232176302e-06
6.300000000000000000e+01 1.000000000000000000e+00 1.010000000000000000e+02 8.240000000000000000e+02 1.148986229910760796e-09 9.999680099616952145e-01 3.482902860891189130e-06 2.850598645755416687e-05
6.400000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.270000000000000000e+02 6.220952422980638917e-13 9.999991934299726770e-01 1.843982056056024154e-07 6.221711996218214718e-07
6.500000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+02 8.260000000000000000e+02 3.469084557985173167e-05 9.918839529080365480e-01 2.124858080768335112e-05 8.060107665575652267e-03
6.600000000000000000e+01 1.000000000000000000e+00 9.800000000000000000e+01 8.280000000000000000e+02 3.145787028142906123e-03 9.153754805960157004e-01 9.926002143572040283e-04 8.048613216148423066e-02
6.700000000000000000e+01 1.000000000000000000e+00 9.900000000000000000e+01 8.260000000000000000e+02 1.494757282022897698e-04 9.126635038457241444e-01 1.261327615174362589e-05 8.717440714992193140e-02
6.800000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+02 8.280000000000000000e+02 1.445958230753254404e-03 2.864937184702626150e-01 4.670250491878064243e-05 7.120136207940653827e-01
6.900000000000000000e+01 1.000000000000000000e+00 9.800000000000000000e+01 8.240000000000000000e+02 4.471867236933779743e-02 2.914460432995109596e-01 5.490798033751748825e-02 6.089273039936335952e-01
7.000000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.230000000000000000e+02 1.333228940478130287e-01 1.156230044264130183e-03 6.227906856829177329e-01 2.427301902250051657e-01
7.100000000000000000e+01 1.000000000000000000e+00 9.500000000000000000e+01 8.250000000000000000e+02 1.758702387965743186e-01 1.895702231635452767e-03 2.929273330858713775e-01 5.293067258859190938e-01
7.200000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.280000000000000000e+02 6.164058881408545076e-01 5.929101310880618330e-04 2.984883893129561001e-03 3.800163178349284521e-01
7.300000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.280000000000000000e+02 5.242943802817362497e-01 1.039007732676925852e-04 9.449319973744339796e-03 4.661523989712514915e-01
7.400000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.280000000000000000e+02 7.143257782374357046e-01 3.924377773737234816e-04 6.279209722434893164e-03 2.790025742627557093e-01
7.500000000000000000e+01 1.000000000000000000e+00 9.700000000000000000e+01 8.300000000000000000e+02 2.471262841032005608e-01 3.829133018956098274e-04 6.288749172466025217e-02 6.896033108702435133e-01
7.600000000000000000e+01 1.000000000000000000e+00 9.400000000000000000e+01 8.290000000000000000e+02 2.935952438285316379e-02 9.683337419379807465e-02 5.686186623382625876e-04 8.732384827610106814e-01
7.700000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.280000000000000000e+02 5.952020280188730084e-02 8.903736319695097767e-02 4.511819840185239336e-03 8.469306141609761474e-01
