Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
83,16,908,884.015418502203,710.470264317181,35.8311957678867,33.5151833878891,0.353688575078815,-26.9523905365329,969,908,34.0014927116373,0.937048503611971,0.741224489795918,114.65,121.639610306789,110.44,41.9411315917969,13.34166431427,5.8284273147583,885,712
84,16,876,884.037671232877,710.762557077626,40.2477304075779,28.2920030036863,0.711242684275124,-54.0637873097608,920,876,33.3969735333608,0.952173913043478,0.684375,112.268,118.568542494924,110.498,47.1127052307129,12.806248664856,9.65685367584229,884,711
85,16,967,882.335056876939,704.831437435367,43.8780855231288,29.9461457729613,0.730899374616211,-48.9287895802189,1076,967,35.0887822495866,0.898698884758364,0.60779384035198,133.928,141.539105243401,125.45,55.1837768554688,13,19.7279205322266,885,707
86,16,841,881.273483947681,708.467300832342,35.8729502030411,30.0054969653248,0.548061633461464,-42.6486317472257,865,841,32.7229958457699,0.972254335260116,0.728138528138528,103.196,108.568542494924,102.824,32.6274147033691,13.6014709472656,3,882,709
87,16,884,885.847285067873,709.626696832579,36.2788076602426,32.1982364015638,0.460765528511063,-51.0505338905127,930,884,33.5491245421678,0.950537634408602,0.787878787878788,112.433,118.911688245431,109.174,41.5269165039062,13.0384044647217,6.8284273147583,885,709
88,16,971,888.309989701339,708.596292481977,37.7934233209931,35.1166874284082,0.369641231250282,-83.9887254889819,1103,971,35.1612798108636,0.880326382592928,0.693571428571429,130.306,137.78174593052,119.33,45.8700637817383,13.416407585144,8.24264144897461,888,710
89,16,859,883.840512223516,705.938300349243,36.6341628172579,30.3479547416819,0.560128333300131,-48.9519565030762,925,859,33.0713285026094,0.928648648648649,0.765597147950089,111.772,117.154328932551,107.694,42.9411315917969,13.4536237716675,6.6568546295166,885,707
90,16,874,881.443935926773,705.560640732265,40.312139277806,28.3609732042865,0.710661291132295,-48.9574928648073,937,874,33.3588273489721,0.932764140875133,0.694753577106518,113.79,120.225396744416,110.01,44.3553428649902,13.34166431427,8.6568546295166,882,706
91,16,927,878.182308522114,701.771305285868,45.5943037434841,27.0405450977698,0.805152010704329,-45.6822644511819,1004,927,34.3553934334843,0.923306772908366,0.609868421052632,124.095,130.710678118655,118.198,51.1837768554688,12.7279224395752,22.8994941711426,881,704
92,16,899,882.671857619577,707.557285873192,36.6402333333717,32.2834322073948,0.472944109350879,-67.2776486009927,958,899,33.8325634665319,0.938413361169102,0.694208494208494,115.212,122.811183182043,110.672,42.213207244873,13.4536237716675,10.0710678100586,883,707
93,16,925,881.16972972973,705.812972972973,38.8236778778603,30.8012372181871,0.608749925440524,6.2282274215034,983,925,34.3183125878885,0.940996948118006,0.700757575757576,114.038,119.982756057297,111.54,43.6274223327637,13.9283885955811,7.6568546295166,883,706
94,16,905,878.540331491713,705.445303867403,38.4865566123008,30.6747480021553,0.603946305838532,-6.59446408506429,961,905,33.9452763722042,0.941727367325702,0.703185703185703,113.31,119.982756057297,111.424,44.6274261474609,13.34166431427,7.6568546295166,880,706
95,16,808,880.561881188119,704.923267326733,33.3379606099008,31.014568436044,0.366779489412371,-19.2467776022293,835,808,32.0745623843259,0.967664670658683,0.766603415559772,100.45,105.497474683058,100.45,35.0416297912598,13.6014709472656,2.82842707633972,880,705
96,16,792,880.574494949495,705.213383838384,33.0578384587404,30.5894677500219,0.379158461768282,-32.9047806091259,811,792,31.7554045704074,0.976572133168927,0.7734375,98.614,104.325901807804,97.944,30.0416259765625,13.8924436569214,1,880,705
97,16,817,881.438188494492,706.075887392901,33.7757625330231,30.9017097489188,0.403662798440555,-8.61533958227135,843,817,32.2527007868896,0.969157769869514,0.775142314990512,100.772,107.497474683058,100.276,34.6274147033691,13.9283885955811,1.41421353816986,881,706
98,16,833,883.236494597839,706.409363745498,34.7537509982534,30.7855862097946,0.464027999693623,19.5117865259653,875,833,32.5669854417689,0.952,0.765625,104.494,110.325901807804,102.6,36.0416297912598,13.8924436569214,5.8284273147583,882,707
99,16,784,880.605867346939,706.594387755102,32.2722416751076,31.1040103159174,0.266623590612608,-28.2514856894004,818,784,31.5946166786744,0.958435207823961,0.719926538108356,100.318,105.982756057297,99.466,32.7989883422852,13.6014709472656,1,881,707
100,16,793,880.78814627995,706.505674653216,32.4392572509092,31.3244946514046,0.259900565642394,-22.2799024560889,824,793,31.7754458501369,0.962378640776699,0.728191000918274,101.062,107.154328932551,99.466,32.1421356201172,13.4536237716675,3,881,706
101,16,819,880.157509157509,704.964590964591,33.2805824622265,31.6223207878308,0.31172215885243,-46.7237899443121,855,819,32.2921536466383,0.957894736842105,0.752066115702479,103.088,108.911688245431,101.856,33.1421356201172,13.4536237716675,2.41421365737915,880,705
102,16,838,877.972553699284,703.943914081146,34.9016630718391,31.3547857594202,0.439229032850421,-59.4117480158391,885,838,32.664579263907,0.946892655367232,0.705387205387205,108.249,113.982756057297,104.412,40.6274223327637,13.4536237716675,8.48528099060059,879,705
103,16,905,878.835359116022,701.25635359116,35.5692899472347,33.5103253549711,0.335292777625952,-47.3316359281203,973,905,33.9452763722042,0.930113052415211,0.679429429429429,114.824,121.053823869162,109.498,39.9705657958984,13.8924436569214,8.24264049530029,878,703
104,16,862,878.91879350348,700.31090487239,34.4867198341813,32.6941245240479,0.318208640421375,-86.451812636954,925,862,33.1290278692525,0.931891891891892,0.684126984126984,110.598,116.225396744416,106.496,37.6274185180664,13.0384044647217,5.24264097213745,879,702
105,16,836,880.151913875598,701.466507177033,33.800972525339,31.9830030715094,0.323537148069429,-23.7123447010721,897,836,32.625576767294,0.931995540691193,0.723809523809524,109.2,115.39696961967,104.502,38.6274185180664,13.4536237716675,3.8284273147583,880,702
106,16,848,878.647405660377,699.895047169811,34.6035673012315,31.6692823957412,0.402993544895664,-50.8387745273006,888,848,32.8588973329206,0.954954954954955,0.69281045751634,106.504,112.811183182043,104.726,37.3847770690918,13.6014709472656,5.8284273147583,879,701
1,18,1075,706.351627906977,394.706976744186,42.584701253329,34.0845070782939,0.599475319606276,54.6719148696758,1174,1075,36.9963851016596,0.915672913117547,0.655487804878049,134.317,141.78174593052,125.194,49.5269241333008,13.8924436569214,10.6568546295166,707,394
2,18,967,714.162357807652,400.178903826267,40.2216975410484,32.6834583113251,0.582845816286916,-31.5095320136532,1085,967,35.0887822495866,0.891244239631336,0.639550264550265,130.099,137.539105243401,119.314,45.8700637817383,12.7279224395752,8.6568546295166,713,399
3,18,896,720.123883928571,403.811383928571,37.5079147959344,34.7322566340926,0.377528248137538,-68.2974903204216,1078,896,33.776065965158,0.831168831168831,0.595348837209302,128.924,136.225396744416,120.596,53.3553504943848,12.6491107940674,17.7279205322266,720,402
4,18,1037,714.399228543877,403.480231436837,44.8352274377883,31.0123537156349,0.722188653411072,-10.0976858676123,1173,1037,36.3366124988332,0.884057971014493,0.730796335447498,134.118,142.124891681028,123.68,54.526927947998,12.0415945053101,28.7989864349365,719,404
5,18,1072,703.558768656716,398.269589552239,46.8247862682448,33.62002158745,0.696046956293179,-12.0225414489338,1252,1072,36.9447261724335,0.856230031948882,0.591285162713734,143.265,150.953318805774,133.482,58.3553581237793,11,17.7279205322266,703,400
6,18,1134,692.634920634921,395.353615520282,59.3062501675174,26.7457262698621,0.892535813898842,-18.9641321836233,1430,1134,37.9980742108028,0.793006993006993,0.516393442622951,172.599,183.095454429505,151.485,72.3553619384766,11.0453605651855,34.0416297912598,689,396
7,18,1145,676.96943231441,396.195633187773,55.2960995548456,30.7028004545796,0.831687828232521,-11.5487090037847,1388,1145,38.1819234549775,0.82492795389049,0.573934837092732,164.933,174.509667991878,146.002,64.1127166748047,10.8166542053223,24.5563468933105,672,397
8,18,1418,674.554301833568,392.968970380818,58.1233012137426,38.7799609861329,0.744877165966892,-19.4058307869059,1956,1418,42.4906304311252,0.724948875255624,0.498944405348346,205.763,217.722871427475,169.546,80.4264297485352,11.1803398132324,39.870059967041,672,392
9,18,1341,661.955257270694,386.851603281133,73.9821824366736,34.8030395256885,0.882440187030832,-31.8085902494738,2080,1341,41.3208691763599,0.644711538461539,0.332754342431762,246.496,259.220346110533,194.128,93.3259429931641,10.7703294754028,40.2842750549316,668,389
10,18,1267,649.029202841358,380.857142857143,83.2921878494949,25.8091924375312,0.950781117545352,-33.0490910235258,2037,1267,40.1645926554652,0.621993127147766,0.255959595959596,237.042,251.078210486802,207.624,104.296516418457,10.1980390548706,75.3259353637695,658,386
11,18,1408,641.543323863636,377.796164772727,98.7250576490334,27.53024504438,0.960332426206872,-43.8531785834201,2126,1408,42.3405394272098,0.662276575729069,0.251025138170797,248.199,262.391918985787,224.282,114.124946594238,11.7046995162964,61.2548522949219,652,382
12,18,1636,636.924816625917,377.377750611247,141.894074608263,25.1175796219726,0.984207900168467,-43.9386311054034,2953,1636,45.6401127867441,0.554012868269556,0.149844293826708,349.147,368.173664916308,303.845,155.965606689453,10.8166542053223,83.4680786132812,646,380
13,18,1274,628.755886970173,365.441130298273,126.919099266394,22.9042234697698,0.983581741850226,-39.2970550855008,2336,1274,40.2753917422611,0.545376712328767,0.141163434903047,295.887,310.232539419353,277.918,143.651885986328,10,87.8822937011719,640,372
14,18,1327,616.67143933685,355.113790504898,134.238677285441,21.1107154213008,0.98755683044577,-37.3401664354506,2131,1327,41.1046089369983,0.622712341623651,0.169671397519499,274.516,288.43354954613,257.738,129.509735107422,11.4017543792725,99.3675842285156,639,371
15,18,1431,609.731656184486,349.489867225716,144.605795768164,20.3164755683196,0.990081305339793,-36.5057638502597,2449,1431,42.684959745981,0.584320130665578,0.160714285714286,283.29,300.090403795622,272.624,135.338165283203,10.2956304550171,102.539161682129,634,368
16,18,1323,610.11186696901,347.218442932729,99.6408102704326,20.3236832887328,0.978977249580052,-35.8085317507312,1749,1323,41.0426109998453,0.756432246998285,0.241379310344828,231.361,244.735064736295,216.89,109.36759185791,10.1980390548706,67.0832824707031,620,355
17,18,1284,611.302959501558,347.985202492212,88.3946446739993,23.4563046373645,0.964149708515341,-32.5483059537123,1710,1284,40.4331494622908,0.750877192982456,0.295444086516337,211.239,222.693434175952,197.47,97.1543731689453,10.6301460266113,64.2548522949219,623,358
18,18,1257,624.984884645982,353.719968178202,76.2426543949682,23.2938704721814,0.952184755646966,-19.1943983059163,1645,1257,40.0057759296342,0.764133738601824,0.435249307479224,211.313,223.03657992646,181.117,91.2548675537109,11.0453605651855,36.0416297912598,626,355
19,18,1140,643.662280701754,363.384210526316,62.8211491859954,28.305798283918,0.892737301065753,-31.0491788123544,1649,1140,38.0984655989987,0.691328077622802,0.431818181818182,199.85,210.894444302729,161.359,70.0832824707031,11.4017543792725,62.5269355773926,633,357
20,18,1311,642.521739130435,361.533943554538,73.2692001249538,28.3524913049759,0.922095117752298,-49.8034814917868,2132,1311,40.8560527112911,0.614915572232645,0.292372881355932,264.474,280.391918985787,198.214,95.6690826416016,10.8166542053223,56.6274299621582,642,363
21,18,1403,636.831789023521,356.774055595153,75.5423418899674,28.3277913215174,0.927027953557709,-36.8592794582687,2109,1403,42.2652940515434,0.665244191559981,0.323943661971831,267.345,282.776695296638,197.007,96.5685882568359,11.1803398132324,42.041633605957,635,356
22,18,1575,630.304126984127,352.888888888889,91.4002616348607,29.0118720338624,0.948286515257727,-40.3530334409374,2898,1575,44.7811599108138,0.543478260869565,0.227272727272727,344.036,361.68838354207,248.232,118.024452209473,10,75.3259353637695,635,356
23,18,1244,619.894694533762,344.282154340836,66.3527772495189,27.2898631652775,0.911507065301657,-38.2379839365994,1754,1244,39.7983667208912,0.709236031927024,0.361103047895501,231.883,242.977705423414,170.592,79.2548599243164,10.6301460266113,45.3847808837891,623,348
24,18,1110,617.577477477477,346.021621621622,51.8252595058074,34.5013283192662,0.746197908013552,-49.9406824445157,1687,1110,37.5938278798,0.657972732661529,0.381181318681319,188.082,198.308657865102,163.105,72.3553619384766,11.1803398132324,23.4852809906006,618,344
25,18,1249,620.380304243395,352.524419535629,62.6529672524786,29.8998454955808,0.878778689507395,-49.5469245890691,1710,1249,39.8782671561117,0.730409356725146,0.405519480519481,206.301,219.03657992646,171.517,86.6690826416016,12,39.5563507080078,622,352
26,18,1140,628.851754385965,355.894736842105,60.079813773751,28.9013939485879,0.876693164672111,-67.0434310411021,1585,1140,38.0984655989987,0.719242902208202,0.411255411255411,211.123,224.350288425444,164.082,76.9411468505859,11.6619033813477,47.213207244873,625,349
27,18,1300,633.961538461538,352.826923076923,60.3497677981104,34.0042758085287,0.826147915893267,-86.5727921044084,1893,1300,40.6842894512822,0.686740623349181,0.5,220.626,232.592929112564,167.818,86.9827880859375,12.3693170547485,42.4558486938477,630,352
28,18,1360,635.149264705882,345.9625,63.4995184692675,33.2024806897315,0.85240772825751,69.8663392160963,2121,1360,41.6125675828808,0.641206977840641,0.441558441558442,249.249,262.492424049175,185.921,83.9117279052734,12.1655254364014,45.4558563232422,633,351
29,18,1665,636.278078078078,341.848048048048,73.6588243318875,49.0743114689334,0.745739137420164,67.3364547624092,3762,1665,46.0428478917632,0.442583732057416,0.308619091751622,348.128,368.132034355965,247.979,113.438659667969,13.6014709472656,60.7695732116699,634,346
30,18,1593,642.608286252354,338.313245448839,85.6951364671526,51.7612918230102,0.796971674687346,76.3429617105792,4082,1593,45.0363252804124,0.390249877511024,0.23046875,328.84,348.776695296638,273.9,132.610229492188,13.152946472168,56.3553504943848,638,342
31,18,1473,651.66938221317,337.218601493551,99.3311408863903,33.5817947081845,0.94111765496645,74.4657466842198,2671,1473,43.3068337493622,0.55147884687383,0.296497584541063,259.263,274.835569799683,242.897,127.053871154785,12,59.1127090454102,644,343
32,18,1744,657.854931192661,335.560206422018,117.621882147713,36.8036897516163,0.9497866281649,74.8421512563729,4321,1744,47.1224974509854,0.403610275399213,0.212942612942613,367.496,389.546247918338,293.693,151.539169311523,11.6619033813477,75.0122146606445,650,344
33,18,1428,664.460784313726,315.591036414566,103.792900043539,24.8168066328066,0.970995128247241,66.681366645422,2537,1428,42.6401931266946,0.562869530942057,0.314606741573034,263.605,278.007142674937,212.494,100.012229919434,11.0453605651855,65.1127166748047,656,334
34,18,1430,664.399300699301,312.258041958042,102.942297289391,23.9687025765917,0.972515944392068,65.9026604197691,2393,1430,42.6700427580203,0.597576264103636,0.327906443476267,250.414,264.350288425444,211.807,103.083297729492,11,65.7695693969727,656,329
35,18,1649,671.758035172832,300.657974530018,89.3600952856951,36.1511505808787,0.914513287313398,75.2698204479127,3065,1649,45.821086949878,0.538009787928222,0.405458568969757,305.576,323.220346110533,219.282,107.982795715332,10.8166542053223,64.7695693969727,663,322
36,18,1462,672.715458276334,286.747606019152,64.3817041018174,39.8255346528732,0.785718153209508,73.4717596513694,2134,1462,43.1448283621897,0.685098406747891,0.406111111111111,240.11,254.249783362056,187.289,81.1837921142578,10.7703294754028,75.4264297485352,666,300
37,18,1429,676.038488453464,278.058082575227,61.314422023041,40.3911740929875,0.752357642078219,-67.602500327568,2143,1429,42.6551205534171,0.666822211852543,0.420294117647059,248.793,264.007142674937,184.616,84.4264373779297,12.5299644470215,35.1126976013184,676,278
38,18,1315,674.631939163498,272.530038022814,69.0756455993369,34.852251841636,0.863381333744194,-56.5761158273371,1961,1315,40.9183333156024,0.670576236613972,0.351604278074866,222.867,235.178715550191,191.108,95.9117202758789,13.0384044647217,36.3847770690918,673,276
39,18,1148,663.312717770035,268.16637630662,51.2930098672631,36.7287803082085,0.698040582265746,61.8436989111321,1674,1148,38.2319107207051,0.685782556750299,0.389152542372881,186.014,196.651803615609,159.988,75.970573425293,12.7279224395752,31.0710678100586,663,273
40,18,1127,650.274179236912,278.265306122449,42.7728476331541,38.4352724216766,0.438788334349565,24.7060552479214,1389,1127,37.8806146586421,0.811375089992801,0.546027131782946,162.005,171.438600180013,137.394,54.3137130737305,13.0384044647217,22.3847732543945,654,278
41,18,1182,657.619289340102,285.739424703892,59.8708389640853,28.8226276897022,0.876493628796271,37.9364795704183,1591,1182,38.7939317661533,0.742928975487115,0.430758017492711,187.23,197.480230740355,156.548,72.3553619384766,11.6619033813477,24.5563468933105,654,288
42,18,1136,645.269366197183,308.75088028169,46.9573008810903,33.7970852289486,0.694242884770637,-15.4160545990841,1322,1136,38.0315674515151,0.859304084720121,0.574898785425101,149.964,158.852813742386,136.376,60.2132148742676,13.9283885955811,16.2426414489746,647,308
43,18,1008,647.137896825397,321.872023809524,37.9218643636094,35.7335936854284,0.334782931039554,5.16957404164546,1121,1008,35.8249279286511,0.899197145405888,0.666666666666667,132.556,139.438600180013,121.482,50.7989959716797,14.1421356201172,9.24264049530029,647,322
44,18,1232,653.32224025974,335.336038961039,52.3750943976664,37.6637023075979,0.694891353367175,-45.8854163334679,1684,1232,39.6059480269532,0.731591448931116,0.459873086972751,188.528,199.237590053236,156.084,69.4264297485352,12.1655254364014,37.9705619812012,651,329
45,18,1148,649.253484320558,350.214285714286,55.7854113889002,33.5929694871314,0.798358855981045,-14.5083335615561,1618,1148,38.2319107207051,0.709517923362176,0.420512820512821,185.824,196.066017177982,167.961,77.6985015869141,12.5299644470215,37.5563507080078,646,349
46,18,1129,647.939769707706,357.838795394154,49.2673668780934,34.9803943006817,0.704190137211621,-22.1123708264874,1588,1129,37.9142116627261,0.71095717884131,0.385982905982906,199.172,211.379725676967,156.566,70.3847961425781,12.0415945053101,27.485279083252,646,354
47,18,1262,652.419175911252,366.571315372425,55.7278524819672,33.1372749162725,0.804001841917322,-23.4636863096256,1724,1262,40.0852629460725,0.732018561484919,0.425345466801483,197.46,209.137084989848,164.38,75.4558639526367,12.806248664856,32.3137092590332,654,369
48,18,1504,656.261968085106,372.009308510638,83.3047262054604,30.698541886906,0.929624177913959,-34.9876096155133,2335,1504,43.760167678857,0.644111349036403,0.328743169398907,241.533,255.320851173922,208.816,103.397003173828,11.1803398132324,70.1127243041992,653,367
49,18,1528,665.102094240838,381.516361256544,74.5212228988503,31.0097808721747,0.909309649346353,-42.4599182489491,2236,1528,44.1079360700014,0.683363148479428,0.332246140465319,244.75,259.563491861041,203.308,101.568580627441,13,40.4558448791504,663,380
50,18,1136,680.159330985916,399.371478873239,46.0843250881374,36.0479754668786,0.623005173630284,-34.6303795088938,1418,1136,38.0315674515151,0.801128349788434,0.528372093023256,159.476,168.066017177982,139.288,57.0416412353516,13.416407585144,17.8994941711426,678,399
51,18,1075,685.346976744186,403.577674418605,49.6132866108,31.8425057808585,0.766860280523826,-28.6767234158355,1314,1075,36.9963851016596,0.818112633181126,0.492216117216117,155.589,162.994949366117,141.628,60.9411506652832,13.416407585144,19.7279205322266,684,403
52,18,1080,687.299074074074,407.575,45.4577551675702,32.5571446320622,0.697888311104868,-16.5929514769111,1263,1080,37.0823233942262,0.855106888361045,0.638297872340426,142.091,150.024386617639,130.95,55.1127128601074,13.0384044647217,14.3137073516846,686,407
53,18,1067,683.091846298032,404.343955014058,48.5957364214098,29.3821484523085,0.796511029903408,36.402103577656,1168,1067,36.8584670629751,0.913527397260274,0.573039742212675,137.708,145.438600180013,129.918,58.2842864990234,12.0830459594727,19.8994941711426,681,406
54,18,863,688.005793742758,400.147161066049,34.5465519661262,32.6761238701477,0.324581452193563,-41.6864984473518,928,863,33.1482386727628,0.929956896551724,0.725210084033613,109.638,115.740115370178,107.752,39.870059967041,13.416407585144,5.24264097213745,688,401
55,18,985,683.047715736041,397.370558375635,48.1437884722579,27.8792487023591,0.815268604408532,-31.1299650671228,1111,985,35.4138525377307,0.886588658865887,0.594806763285024,137.732,145.296464556282,130.173,60.355354309082,12.2065553665161,15.8994941711426,684,398
56,18,956,686.298117154812,403.243723849372,47.918277999881,27.2634568179675,0.822367026062863,-45.1050328732478,1080,956,34.88863718701,0.885185185185185,0.555813953488372,131.976,140.124891681028,126.997,58.7695693969727,12.0415945053101,16.7279205322266,686,401
57,18,1004,674.558764940239,398.350597609562,43.3865801159731,30.5688820827511,0.709634509340156,-17.2505829140837,1090,1004,35.753776065111,0.921100917431193,0.724386724386724,126.476,133.39696961967,118.76,47.6984939575195,12.806248664856,23.7989864349365,678,399
58,18,921,684.937024972856,401.978284473399,37.0645524247759,32.8558571159856,0.462825164844697,-13.2750985194117,1030,921,34.2440304389113,0.894174757281553,0.715617715617716,123.177,130.124891681028,114.004,44.2842788696289,13.6014709472656,7.07106781005859,684,402
59,18,1021,691.375122428991,405.242899118511,51.0071675111611,26.6168188438712,0.853052515700124,-47.2327373838811,1147,1021,36.0552017769226,0.890148212728858,0.527376033057851,133.482,140.610173055266,128.206,55.5269241333008,12.7279224395752,22.07106590271,688,401
60,18,931,691.986036519871,405.172932330827,40.0240866042225,30.5399982161929,0.646350699949131,-43.7565753495746,1019,931,34.4294353155615,0.913640824337586,0.644736842105263,120.894,127.639610306789,114.65,47.2842788696289,12.806248664856,8.6568546295166,692,406
61,18,937,679.992529348986,398.992529348986,43.2626902615386,31.1034907600578,0.695067063607602,-30.0718365297042,1089,937,34.540200541063,0.860422405876951,0.599104859335038,130.083,136.367532368147,122.565,51.9411392211914,13,20.3137073516846,684,400
62,18,913,684.807228915663,395.583789704272,39.0819119295625,31.1106012492346,0.605249532111679,-13.0131716758703,990,913,34.0949806326856,0.922222222222222,0.643410852713178,124.252,130.468037431535,115.006,45.2132110595703,13.152946472168,11.8284273147583,686,396
63,18,948,690.651898734177,392.520042194093,42.4014242631469,28.9260105433124,0.73117092240416,-0.969664643940824,1018,948,34.7423529486553,0.931237721021611,0.718181818181818,122.515,129.882250993908,115.237,47.2132110595703,13,17.4852809906006,689,393
64,18,940,677.61914893617,392.421276595745,52.078649520948,24.7130199014871,0.880237898504043,-14.2852495839763,1027,940,34.595450164018,0.915287244401168,0.621693121693122,129.884,136.710678118655,126.584,54.7989959716797,12.0830459594727,22.4852809906006,683,394
65,18,904,679.547566371681,390.345132743363,38.4807338684443,30.3238015777618,0.615642532788326,-12.0324598384298,944,904,33.9265168922568,0.957627118644068,0.724358974358974,109.192,114.811183182043,108.34,41.041633605957,13,6.8284273147583,680,392
66,18,899,686.636262513904,390.250278086763,39.7901264980613,29.3979591469264,0.673896814155284,0.70515517260981,943,899,33.8325634665319,0.953340402969247,0.749166666666667,111.714,117.982756057297,109.158,43.5269203186035,12.5299644470215,19.9705600738525,683,391
67,18,875,686.530285714286,390.985142857143,38.3838556233287,29.6904809364172,0.63377822050869,-3.62455891230884,903,875,33.3779058906227,0.968992248062015,0.794010889292196,109.332,114.911688245431,107.14,43.6984939575195,13.152946472168,6.6568546295166,686,392
68,18,955,673.268062827225,391.223036649215,39.4003255180596,31.9135001679907,0.586456641254965,-45.3363222128706,1017,955,34.8703852175751,0.939036381514258,0.644399460188934,119.993,126.710678118655,114.394,45.6274261474609,13.6014709472656,9.89949417114258,675,393
69,18,974,664.268993839836,387.890143737166,40.8006235326575,31.4811752276611,0.636125459235814,-36.1816808057114,1079,974,35.2155550371146,0.902687673772011,0.640789473684211,127.122,134.367532368147,118,45.4558525085449,13.0384044647217,6.41421365737915,664,388
70,18,969,665.327141382869,389.384932920537,40.8004539880858,30.8629816235006,0.654066316033273,-14.2713145344653,1032,969,35.1250497344612,0.938953488372093,0.667355371900826,121.49,128.124891681028,115.296,45.5563545227051,14,8.8284273147583,665,389
71,18,938,663.263326226013,386.809168443497,37.1129192064629,32.6691468191585,0.47448523051695,-22.4188276130005,1001,938,34.5586268963566,0.937062937062937,0.726006191950464,117.76,124.710678118655,111.598,42.2842750549316,14.3178215026855,4.8284273147583,663,387
72,18,994,661.29476861167,384.903420523139,42.6030317120748,30.7714402221456,0.691597750650215,-2.88415753840214,1071,994,35.5752738213882,0.928104575163399,0.722383720930233,124.516,131.39696961967,117.85,44.0416412353516,13.6014709472656,14.8994941711426,664,385
73,18,990,659.99797979798,384.282828282828,39.1286248867422,32.9235734522088,0.54038305873554,-19.9585870531868,1054,990,35.5036216362192,0.939278937381404,0.76625386996904,119.951,126.811183182043,114.724,42.2842750549316,14.0356683731079,5.24264097213745,660,384
74,18,1063,663.583254938852,381.097836312324,38.8110406994811,35.9844797006182,0.37463787975665,-41.5599928275407,1158,1063,36.7893141557909,0.917962003454231,0.681410256410256,127.13,134.953318805774,120.878,44.8700637817383,14.7648229598999,7.24264097213745,663,381
75,18,1032,658.550387596899,374.919573643411,43.5268612262222,30.8998886498647,0.704298551153388,-57.6595027539777,1091,1032,36.2489063306286,0.945921173235564,0.719163763066202,125.865,132.124891681028,118.504,48.1127090454102,13.6014709472656,21.3137073516846,657,372
76,18,980,656.862244897959,380.691836734694,39.4714708120053,32.0441925317758,0.583891460960393,-26.5175918453779,1032,980,35.3238553082822,0.949612403100775,0.739064856711916,117.826,124.468037431535,113.74,39.6274185180664,14.2126703262329,4.24264049530029,656,380
77,18,989,654.054600606673,376.453993933266,41.651957425019,30.5435565562663,0.679900659406423,-39.5841182091668,1023,989,35.4856859838312,0.966764418377322,0.704415954415954,114.634,120.468037431535,113.964,41.5269165039062,13.8924436569214,8.07106781005859,655,378
78,18,968,649.686983471074,372.674586776859,41.8453064370272,29.9638043562843,0.698037406202136,-23.0860055474381,1032,968,35.1069206753261,0.937984496124031,0.694404591104735,119.96,125.882250993908,115.088,42.0416374206543,13.0384044647217,5.65685415267944,648,373
79,18,931,651.496240601504,376.672395273899,40.3045301353458,29.8314635937767,0.672440010432493,15.7179302831502,971,931,34.4294353155615,0.958805355303811,0.73249409913454,112.086,118.568542494924,111.044,43.798999786377,13.8924436569214,8.07106781005859,650,377
80,18,1049,649.011439466158,379.102955195424,43.9536291270245,31.3781262846601,0.700256234852434,8.31948127280659,1130,1049,36.5462485410909,0.928318584070796,0.656445556946183,133.449,141.681240867132,121.292,45.2132110595703,13.416407585144,15.3137073516846,649,380
81,18,972,648.215020576132,375.37037037037,38.5408269389503,34.0386999292615,0.469023830308205,-17.336885094652,1023,972,35.1793808570102,0.950146627565982,0.692307692307692,120.042,126.811183182043,116.916,48.3553504943848,13.34166431427,7.6568546295166,647,376
82,18,996,655.520080321285,379.497991967871,41.371452235627,31.0348107147464,0.661267271074482,29.2844089920654,1045,996,35.6110458503569,0.95311004784689,0.677551020408163,117.661,124.124891681028,114.386,41.7989959716797,13.9283885955811,8.8284273147583,654,380
83,18,911,652.998902305159,380.207464324918,37.7955125426129,31.0182436965125,0.571379625624543,46.00439630867,961,911,34.0576162591238,0.947970863683663,0.723015873015873,113.029,119.39696961967,109.084,40.6274223327637,13.6014709472656,6.65685415267944,653,379
84,18,956,656.382845188284,380.157949790795,38.5414626174096,32.1744882485454,0.550550360964463,59.9240085250163,1018,956,34.88863718701,0.93909626719057,0.718796992481203,118.43,125.539105243401,112.086,41.2842750549316,13.4536237716675,3.8284273147583,656,381
85,18,962,653.869022869023,379.775467775468,39.5730137416063,31.7029280655233,0.598497149833052,41.9226379461551,1026,962,34.9979491118441,0.937621832358674,0.685185185185185,116.602,123.053823869162,114.336,38.7279243469238,13.4536237716675,5.65685415267944,653,382
86,18,894,654.964205816555,379.926174496644,37.0629191589505,31.4749233407814,0.528023958317658,36.2039935446277,952,894,33.7383484034598,0.939075630252101,0.653508771929825,113.344,119.296464556282,109.598,40.7279205322266,13.34166431427,7.41421365737915,655,379
87,18,950,657.763157894737,382.243157894737,36.4468834960986,33.7985586647865,0.374226297659679,70.0793244103088,1007,950,34.7789816915102,0.943396226415094,0.713213213213213,116.056,123.053823869162,111.706,39.4558486938477,13.8924436569214,4.24264049530029,658,382
88,18,916,656.314410480349,384.53711790393,35.7751127887675,33.0963774975317,0.379667679885973,-72.5115041326999,955,916,34.1509505428093,0.959162303664922,0.707335907335907,110.805,116.468037431535,108.812,35.7989883422852,14.1421356201172,2.82842707633972,657,385
